actual_value_1,predicted_value_1,actual_value_2,predicted_value_2
1.0,1,327.0,96.67344
1.0,1,295.0,96.332954
1.0,1,296.0,96.57521
1.0,1,333.0,97.59742
1.0,1,336.0,98.852745
1.0,1,350.0,100.27207
1.0,1,305.0,100.52143
3.0,3,283.0,91.24912
2.0,2,323.0,96.10866
0.0,2,377.0,98.91299
2.0,2,357.0,99.06048
2.0,2,360.0,98.99636
2.0,2,350.0,99.311646
3.0,3,339.0,99.154305
0.0,3,335.0,101.89231
2.0,3,341.0,102.001076
2.0,3,352.0,104.74912
2.0,1,355.0,105.94032
2.0,1,327.0,104.72521
2.0,1,303.0,103.403694
2.0,1,287.0,108.33315
2.0,1,279.0,109.4077
2.0,1,264.0,109.8276
2.0,1,245.0,110.80905
3.0,3,228.0,101.17985
3.0,1,233.0,102.47779
3.0,0,240.0,105.30961
3.0,1,246.0,104.39401
3.0,1,246.0,100.43543
2.0,1,252.0,97.582825
3.0,0,266.0,98.79723
3.0,0,270.0,99.34174
3.0,1,279.0,99.66388
3.0,1,283.0,98.30853
3.0,1,316.0,97.147804
3.0,1,336.0,98.1329
2.0,3,333.0,97.32871
2.0,2,348.0,102.181076
3.0,2,360.0,102.35436
3.0,2,358.0,101.64059
3.0,2,358.0,103.04529
3.0,2,357.0,103.09316
3.0,2,362.0,102.52032
0.0,3,348.0,101.89069
1.0,3,323.0,100.75907
3.0,3,339.0,100.88123
1.0,3,339.0,100.11344
1.0,1,339.0,101.91626
1.0,1,341.0,100.7017
1.0,0,344.0,101.1049
1.0,0,335.0,101.63006
3.0,0,329.0,98.05111
0.0,0,323.0,100.66224
0.0,0,350.0,102.662926
1.0,2,341.0,98.781
1.0,2,347.0,98.27825
3.0,3,356.0,99.93551
3.0,3,342.0,102.587975
3.0,2,366.0,105.40545
3.0,2,358.0,103.05979
3.0,2,391.0,100.8617
3.0,2,425.0,98.85175
2.0,3,387.0,96.794075
2.0,0,363.0,98.2562
3.0,3,343.0,98.87467
0.0,3,353.0,98.787926
0.0,3,357.0,100.34037
3.0,3,371.0,100.77622
3.0,3,394.0,101.73931
0.0,3,453.0,101.94955
3.0,3,453.0,102.25561
1.0,1,485.0,101.65676
1.0,1,463.0,102.49902
1.0,1,463.0,103.41636
1.0,1,418.0,100.73257
1.0,1,384.0,99.03298
1.0,1,371.0,98.16198
3.0,0,369.0,96.99865
3.0,0,374.0,100.653465
3.0,0,397.0,102.080025
3.0,2,397.0,100.38651
2.0,2,389.0,98.592186
2.0,2,410.0,100.77131
3.0,2,436.0,100.99438
3.0,2,462.0,101.51131
3.0,2,482.0,99.044945
3.0,2,501.0,100.00701
1.0,2,507.0,99.04308
0.0,3,523.0,100.324425
3.0,3,545.0,99.246635
3.0,3,577.0,101.34481
3.0,0,541.0,102.05592
0.0,3,532.0,100.89022
1.0,3,534.0,99.39121
1.0,1,495.0,104.5781
1.0,1,483.0,104.18843
1.0,1,474.0,103.569786
3.0,0,478.0,100.364136
1.0,0,496.0,97.41219
1.0,0,519.0,96.33131
1.0,0,526.0,96.2272
2.0,2,512.0,95.76302
3.0,3,557.0,97.228645
3.0,3,551.0,99.11115
3.0,3,562.0,101.374535
1.0,2,542.0,100.53614
3.0,3,502.0,101.41072
1.0,3,525.0,100.428986
1.0,1,446.0,102.59188
1.0,1,188.0,101.647156
1.0,1,111.0,106.426155
1.0,1,82.0,106.23873
0.0,1,58.0,102.51541
1.0,1,43.0,108.83951
1.0,1,27.0,110.98189
1.0,1,31.0,111.47263
1.0,1,15.0,112.46548
1.0,1,17.0,111.498276
1.0,1,17.0,111.83651
1.0,1,21.0,111.40682
1.0,1,17.0,109.655365
1.0,1,13.0,105.57499
1.0,1,11.0,103.67449
1.0,1,12.0,103.36341
1.0,1,10.0,106.13317
1.0,1,13.0,112.42068
1.0,0,13.0,114.99915
0.0,0,8.0,98.3379
1.0,3,12.0,101.95036
3.0,3,12.0,99.30519
3.0,3,14.0,94.349304
0.0,2,17.0,89.189705
0.0,2,18.0,87.7597
2.0,2,17.0,88.64538
2.0,2,19.0,89.41904
2.0,2,31.0,90.292854
3.0,3,45.0,94.4344
3.0,2,42.0,95.727486
3.0,2,53.0,96.443634
0.0,2,42.0,92.90641
2.0,2,34.0,93.17683
2.0,2,130.0,93.62194
2.0,2,114.0,92.8257
2.0,2,61.0,93.58595
3.0,3,48.0,93.88147
3.0,3,48.0,98.70981
3.0,3,54.0,100.42962
2.0,3,57.0,95.57662
3.0,3,63.0,90.15759
2.0,2,81.0,89.617165
2.0,2,98.0,90.29742
2.0,2,106.0,88.89014
2.0,2,97.0,89.98436
2.0,2,108.0,94.95725
3.0,3,103.0,91.72454
3.0,2,96.0,95.62497
2.0,2,84.0,96.4511
2.0,2,118.0,98.5819
1.0,2,116.0,95.76212
3.0,3,158.0,95.532196
3.0,3,171.0,96.196785
1.0,2,179.0,98.55596
1.0,2,172.0,99.40605
1.0,2,168.0,98.68265
3.0,3,188.0,96.83979
1.0,1,206.0,98.46058
0.0,1,210.0,96.57212
1.0,1,180.0,100.58981
1.0,1,181.0,102.5082
1.0,1,149.0,102.77509
1.0,1,100.0,101.74121
1.0,1,83.0,102.10131
1.0,1,45.0,102.989876
1.0,1,29.0,105.39402
1.0,1,15.0,105.930916
1.0,1,14.0,106.11495
1.0,1,17.0,100.67028
1.0,1,12.0,100.46496
3.0,0,10.0,92.01106
1.0,1,10.0,92.664024
1.0,1,14.0,93.76941
2.0,1,29.0,92.71324
2.0,1,51.0,95.63763
2.0,1,48.0,97.50854
2.0,1,74.0,98.8544
2.0,1,93.0,99.906166
2.0,1,112.0,99.736595
2.0,2,125.0,100.599815
2.0,2,133.0,102.81771
2.0,2,150.0,101.98882
0.0,2,124.0,92.45056
2.0,2,135.0,95.65243
3.0,2,143.0,92.22933
2.0,2,139.0,89.10328
2.0,1,128.0,92.52873
3.0,3,134.0,92.00703
2.0,1,146.0,93.43421
0.0,1,154.0,93.83308
3.0,1,157.0,92.139
2.0,2,174.0,91.94605
3.0,3,158.0,92.32581
2.0,2,151.0,93.088326
2.0,2,141.0,92.15084
2.0,2,137.0,98.77419
2.0,2,144.0,100.26448
2.0,2,144.0,100.05931
3.0,3,159.0,93.1153
2.0,2,166.0,98.273506
2.0,2,183.0,99.81046
2.0,2,228.0,98.18956
2.0,2,257.0,99.31922
2.0,2,306.0,100.58269
3.0,3,222.0,97.55183
3.0,0,193.0,102.005905
2.0,0,188.0,104.42366
3.0,0,182.0,102.83781
3.0,0,184.0,102.29258
3.0,1,209.0,103.703125
2.0,0,225.0,103.05831
2.0,1,238.0,102.25532
3.0,0,246.0,96.705986
3.0,0,269.0,92.623
3.0,1,284.0,91.623924
0.0,2,260.0,90.47862
2.0,2,295.0,92.40688
0.0,3,322.0,96.07525
0.0,1,308.0,97.39449
1.0,2,271.0,96.42094
1.0,1,240.0,96.87929
1.0,1,230.0,96.78058
1.0,1,237.0,98.52781
1.0,2,242.0,101.12776
1.0,2,241.0,101.81669
1.0,1,238.0,103.21628
1.0,1,255.0,101.9052
1.0,1,266.0,99.53881
1.0,1,255.0,97.854774
1.0,1,232.0,96.68571
1.0,2,226.0,94.525536
1.0,2,215.0,90.81575
0.0,0,75.0,80.628395
1.0,1,3.0,84.38868
1.0,1,4.0,83.865944
1.0,1,7.0,88.21908
1.0,1,6.0,95.71352
1.0,1,14.0,103.880005
1.0,1,13.0,105.75495
1.0,1,8.0,105.83251
1.0,0,11.0,104.369286
1.0,0,13.0,99.511894
1.0,1,11.0,96.75757
1.0,1,7.0,99.43137
1.0,1,8.0,100.13497
1.0,1,11.0,103.03101
1.0,1,12.0,103.57337
1.0,1,13.0,103.8823
1.0,1,9.0,102.996025
1.0,1,9.0,102.03691
1.0,1,7.0,101.6866
1.0,1,14.0,104.56261
1.0,1,10.0,106.60791
1.0,1,9.0,107.379555
1.0,1,18.0,105.43725
0.0,0,14.0,94.63889
2.0,0,12.0,99.81476
3.0,3,26.0,101.34567
3.0,3,30.0,103.126396
3.0,0,35.0,105.18316
3.0,1,27.0,106.43351
3.0,1,13.0,101.86196
2.0,1,18.0,100.04087
2.0,1,27.0,98.92075
2.0,1,23.0,100.07723
2.0,1,25.0,99.77659
2.0,1,27.0,99.24027
2.0,1,26.0,97.6455
2.0,1,32.0,97.18893
2.0,1,39.0,98.54886
2.0,1,49.0,100.9802
2.0,2,48.0,101.6428
1.0,2,49.0,97.59229
1.0,1,16.0,95.56298
1.0,1,12.0,94.30717
1.0,1,12.0,90.88416
1.0,1,11.0,89.79607
1.0,1,8.0,91.07664
1.0,1,11.0,96.10848
1.0,1,9.0,97.504555
0.0,0,9.0,98.282646
1.0,0,12.0,102.14286
1.0,0,16.0,100.77059
1.0,1,14.0,100.79699
0.0,0,23.0,101.78436
0.0,1,16.0,103.337
3.0,0,10.0,102.374886
1.0,1,13.0,100.731575
3.0,1,15.0,97.26658
1.0,1,12.0,96.30842
1.0,1,11.0,96.94283
1.0,1,12.0,96.80849
1.0,1,12.0,97.591805
1.0,1,17.0,99.215126
2.0,2,27.0,97.12322
2.0,1,29.0,96.06638
2.0,2,41.0,93.03475
2.0,2,41.0,87.50849
2.0,2,53.0,87.05044
2.0,2,67.0,91.64771
2.0,2,70.0,95.82488
2.0,2,84.0,101.52134
0.0,0,91.0,91.426506
0.0,1,99.0,97.68259
0.0,1,97.0,98.10164
3.0,3,100.0,96.87878
1.0,1,97.0,96.415215
1.0,1,86.0,100.60638
0.0,0,92.0,100.69747
1.0,0,64.0,99.95791
0.0,1,40.0,97.38026
0.0,1,26.0,98.03676
1.0,1,21.0,97.925285
0.0,1,14.0,98.46376
2.0,1,17.0,99.88502
2.0,3,20.0,101.23843
2.0,1,31.0,102.292946
2.0,2,40.0,101.60693
2.0,1,38.0,100.53986
2.0,1,41.0,101.333244
3.0,3,51.0,100.03054
2.0,3,69.0,101.49479
2.0,2,77.0,99.90741
2.0,2,111.0,98.28858
2.0,2,144.0,99.75089
2.0,2,133.0,96.34568
2.0,2,110.0,95.86127
2.0,2,143.0,96.70071
2.0,2,136.0,96.83821
2.0,2,141.0,99.64573
2.0,2,160.0,101.22082
3.0,3,159.0,93.676094
2.0,2,167.0,95.21852
3.0,3,188.0,96.40793
3.0,2,196.0,98.28669
3.0,2,205.0,98.41562
2.0,2,201.0,102.354485
3.0,2,201.0,103.53447
2.0,2,202.0,104.14749
2.0,2,201.0,102.93914
2.0,2,187.0,103.02925
2.0,2,187.0,99.44878
3.0,3,199.0,90.671524
0.0,0,206.0,93.065865
3.0,3,213.0,98.67361
3.0,0,187.0,98.00821
0.0,0,218.0,99.1367
1.0,0,134.0,101.19775
3.0,0,131.0,101.21126
1.0,3,154.0,99.51736
0.0,3,112.0,100.22701
2.0,3,55.0,99.54609
2.0,1,172.0,102.23115
2.0,1,143.0,99.92788
3.0,0,122.0,95.459526
0.0,0,114.0,92.895485
3.0,3,100.0,92.655205
2.0,0,119.0,90.651085
3.0,3,130.0,88.451416
3.0,0,145.0,90.32496
2.0,0,149.0,90.12981
2.0,0,163.0,88.99445
2.0,2,147.0,90.860565
2.0,2,133.0,94.2268
2.0,2,126.0,96.47006
2.0,2,124.0,98.39545
2.0,2,122.0,100.03924
2.0,2,91.0,104.25452
2.0,1,98.0,104.12751
2.0,2,91.0,106.469894
2.0,2,78.0,108.08061
2.0,2,55.0,111.14443
2.0,2,40.0,105.704834
2.0,2,36.0,103.65593
2.0,2,48.0,100.51928
3.0,0,54.0,91.6777
3.0,0,63.0,98.054306
0.0,0,78.0,98.65208
3.0,3,74.0,98.26977
0.0,3,76.0,96.38096
2.0,3,81.0,96.87815
2.0,2,86.0,96.86833
2.0,2,89.0,97.53072
3.0,3,96.0,99.00869
2.0,2,99.0,101.06251
3.0,2,102.0,104.71652
3.0,2,111.0,104.49811
2.0,2,121.0,98.73672
2.0,2,122.0,99.27403
2.0,2,135.0,99.2125
2.0,2,145.0,102.02814
3.0,3,159.0,95.77325
2.0,2,183.0,99.34252
2.0,2,187.0,101.62751
3.0,3,195.0,104.767136
3.0,3,224.0,102.88495
3.0,0,259.0,102.99179
3.0,0,260.0,101.40966
3.0,1,257.0,101.95498
3.0,1,267.0,101.1319
1.0,1,260.0,99.03008
0.0,3,259.0,97.752365
1.0,1,270.0,101.08881
1.0,1,234.0,102.48799
1.0,1,245.0,102.98571
1.0,1,269.0,104.862236
1.0,1,303.0,109.05575
3.0,3,272.0,104.584465
3.0,3,234.0,107.47671
2.0,3,214.0,107.31873
2.0,2,225.0,106.27599
1.0,2,220.0,103.95597
3.0,3,209.0,104.18747
0.0,0,202.0,104.78762
0.0,1,168.0,103.42066
0.0,1,13.0,106.07163
0.0,1,18.0,105.34532
0.0,1,18.0,104.543106
1.0,0,13.0,96.921234
1.0,0,10.0,96.80448
0.0,0,11.0,96.94936
0.0,0,14.0,95.79119
1.0,0,13.0,95.39817
1.0,0,10.0,94.67174
1.0,0,10.0,95.23087
1.0,0,10.0,97.13549
1.0,0,11.0,97.56135
1.0,1,11.0,94.83761
1.0,1,11.0,94.75203
0.0,0,12.0,90.54207
0.0,1,13.0,95.98084
1.0,0,11.0,98.4703
1.0,0,10.0,99.83442
3.0,3,9.0,99.989525
3.0,1,13.0,96.138374
0.0,2,13.0,93.448364
3.0,3,13.0,92.52601
2.0,2,15.0,91.06871
2.0,2,20.0,88.16735
2.0,2,41.0,85.41952
3.0,3,35.0,84.264275
1.0,2,52.0,83.8451
1.0,1,66.0,84.669495
1.0,1,36.0,83.326744
1.0,1,18.0,84.982346
1.0,1,20.0,85.62263
1.0,1,20.0,88.81208
3.0,3,14.0,91.99694
3.0,1,15.0,96.744225
1.0,3,18.0,100.52074
3.0,3,21.0,100.70651
1.0,1,32.0,102.55909
1.0,1,21.0,102.03642
3.0,3,19.0,103.61982
1.0,1,12.0,101.22511
3.0,2,15.0,102.08739
3.0,2,16.0,99.9286
2.0,2,14.0,100.80775
2.0,2,18.0,97.56333
2.0,2,20.0,93.284454
2.0,2,19.0,91.853325
2.0,2,28.0,91.730995
2.0,2,32.0,93.58175
2.0,2,40.0,94.79653
3.0,3,39.0,91.46662
1.0,2,22.0,93.00416
1.0,1,37.0,86.81776
1.0,1,24.0,84.62838
1.0,1,19.0,83.18519
1.0,1,11.0,83.593735
1.0,1,13.0,87.83645
1.0,1,11.0,90.886215
1.0,1,10.0,92.21873
1.0,1,7.0,93.63209
1.0,1,12.0,94.90716
1.0,1,15.0,95.328354
1.0,1,12.0,94.75262
1.0,1,16.0,95.458046
1.0,1,7.0,95.02091
3.0,2,12.0,90.7534
3.0,2,19.0,92.1357
2.0,2,22.0,91.29215
2.0,2,22.0,90.523766
2.0,2,16.0,92.75889
2.0,2,20.0,95.237236
2.0,2,30.0,96.63953
2.0,2,32.0,97.55233
2.0,2,38.0,97.48125
2.0,2,52.0,96.5879
2.0,2,63.0,98.133385
2.0,2,66.0,98.2031
2.0,2,72.0,95.51086
2.0,2,63.0,95.33228
0.0,3,69.0,88.12188
3.0,0,78.0,90.058266
1.0,0,85.0,89.75753
0.0,0,82.0,90.423035
1.0,0,87.0,91.733315
0.0,0,93.0,94.06007
3.0,0,116.0,97.54667
3.0,0,99.0,101.482
3.0,0,88.0,103.20435
3.0,0,91.0,102.88235
2.0,0,109.0,104.26772
3.0,2,110.0,104.96258
2.0,2,109.0,106.723946
2.0,2,123.0,109.04844
2.0,2,136.0,107.24737
2.0,2,119.0,108.45104
2.0,2,116.0,107.81844
2.0,2,101.0,109.26874
2.0,2,131.0,107.80298
2.0,2,168.0,108.657524
2.0,2,189.0,109.468925
2.0,2,183.0,110.43518
2.0,2,205.0,107.17466
2.0,2,188.0,102.50681
3.0,3,148.0,91.959274
3.0,1,137.0,96.61522
3.0,1,140.0,98.703636
3.0,1,141.0,99.48691
3.0,1,121.0,101.282906
2.0,1,109.0,103.06994
3.0,3,83.0,104.72638
1.0,1,78.0,105.63882
2.0,1,77.0,104.56726
2.0,1,79.0,101.40588
3.0,1,73.0,99.84072
2.0,1,75.0,98.13205
2.0,2,91.0,94.49759
2.0,2,104.0,94.54125
2.0,2,116.0,91.87244
2.0,2,121.0,90.800835
2.0,2,137.0,89.96198
2.0,2,151.0,94.06677
2.0,2,159.0,97.98376
2.0,2,157.0,102.84957
2.0,2,151.0,105.087746
3.0,3,150.0,94.91975
2.0,2,149.0,98.43668
3.0,3,141.0,96.4171
1.0,2,144.0,92.39046
3.0,3,148.0,92.08688
3.0,0,144.0,92.20315
0.0,0,150.0,94.52665
1.0,0,152.0,96.64846
1.0,0,155.0,97.24395
1.0,0,165.0,95.83791
1.0,1,181.0,96.203995
1.0,1,191.0,96.59731
1.0,1,124.0,100.118034
1.0,1,36.0,103.14884
1.0,1,40.0,104.83576
1.0,1,49.0,107.35516
1.0,1,30.0,110.08206
1.0,1,27.0,110.18805
1.0,1,27.0,108.542595
1.0,1,22.0,108.436745
1.0,1,24.0,105.94068
1.0,1,21.0,105.20158
1.0,1,26.0,102.24734
1.0,1,17.0,103.501945
1.0,1,23.0,104.240395
1.0,1,23.0,105.19764
1.0,1,21.0,104.92181
0.0,1,21.0,97.44146
0.0,1,17.0,97.83351
0.0,1,15.0,98.90424
3.0,3,13.0,102.225845
0.0,1,17.0,104.939644
0.0,1,14.0,105.86648
0.0,1,20.0,106.09904
0.0,0,18.0,107.951775
2.0,0,16.0,105.91576
2.0,0,27.0,104.09114
2.0,0,52.0,103.22372
2.0,1,67.0,103.054146
2.0,1,76.0,101.743065
2.0,1,79.0,102.44436
2.0,1,76.0,102.28338
2.0,1,66.0,99.18299
2.0,1,60.0,97.54508
2.0,1,66.0,100.31839
2.0,1,61.0,102.84049
2.0,2,57.0,105.136635
2.0,1,47.0,103.42158
2.0,1,30.0,105.33762
2.0,1,34.0,105.46885
2.0,1,29.0,105.39834
2.0,1,47.0,102.715416
2.0,1,72.0,99.06434
0.0,0,73.0,91.02344
2.0,0,70.0,92.943886
2.0,0,78.0,92.06224
2.0,2,90.0,89.831696
3.0,3,92.0,88.57848
3.0,1,94.0,90.23563
3.0,2,96.0,94.803825
1.0,2,77.0,96.49833
1.0,2,79.0,97.107155
1.0,2,79.0,96.96992
1.0,2,74.0,98.20605
0.0,2,76.0,99.15538
0.0,2,66.0,101.901054
2.0,2,44.0,104.4637
1.0,2,48.0,105.33375
1.0,2,52.0,104.82392
1.0,2,20.0,103.46096
1.0,1,15.0,108.644295
1.0,1,13.0,109.96258
1.0,1,14.0,105.50082
1.0,1,10.0,103.1731
1.0,1,7.0,101.58594
1.0,1,5.0,100.09428
1.0,1,6.0,99.597786
1.0,1,7.0,101.56887
1.0,1,10.0,103.30939
1.0,1,9.0,107.863556
1.0,1,11.0,112.20365
1.0,1,9.0,112.47838
1.0,1,11.0,108.70013
1.0,1,13.0,104.669136
1.0,1,11.0,101.047554
1.0,1,17.0,97.17945
0.0,0,14.0,91.0247
3.0,3,13.0,92.67573
3.0,2,9.0,91.88206
2.0,2,7.0,93.343285
3.0,3,9.0,98.09723
2.0,2,11.0,96.67081
3.0,3,12.0,95.220726
3.0,2,18.0,92.710335
1.0,2,11.0,90.59368
0.0,2,11.0,93.3137
3.0,3,7.0,94.80421
1.0,2,6.0,96.37957
1.0,2,5.0,93.8683
1.0,2,7.0,91.34597
1.0,2,12.0,90.05808
1.0,1,13.0,88.755226
1.0,1,17.0,89.993706
2.0,0,16.0,90.604
3.0,3,26.0,94.21728
3.0,2,18.0,95.85676
3.0,2,19.0,94.138954
3.0,2,21.0,94.13204
2.0,2,24.0,93.72761
2.0,1,20.0,92.6902
1.0,1,22.0,93.53461
3.0,3,18.0,98.663734
2.0,2,19.0,98.49003
2.0,2,28.0,98.397255
2.0,2,36.0,97.73576
2.0,2,40.0,98.6831
2.0,2,49.0,98.91636
2.0,2,54.0,99.000534
2.0,2,55.0,97.86007
2.0,2,67.0,102.26172
2.0,2,71.0,103.139206
3.0,3,76.0,87.226845
1.0,2,72.0,89.40276
1.0,2,75.0,88.4892
1.0,1,93.0,89.204056
1.0,1,89.0,90.48918
1.0,1,98.0,95.39496
1.0,1,97.0,99.69701
1.0,0,109.0,102.9471
3.0,0,89.0,106.181694
0.0,0,66.0,105.77259
1.0,0,72.0,104.989815
0.0,0,37.0,105.75183
1.0,0,21.0,106.46288
0.0,0,17.0,106.331764
0.0,0,17.0,106.9345
0.0,2,11.0,105.27839
0.0,2,16.0,101.85938
0.0,2,11.0,101.40789
2.0,3,17.0,98.134315
2.0,2,31.0,98.04642
2.0,2,61.0,95.95856
2.0,2,151.0,95.45361
2.0,2,163.0,96.30158
0.0,2,98.0,92.65001
3.0,3,96.0,95.29212
3.0,1,119.0,100.17302
0.0,3,125.0,100.996895
3.0,3,136.0,104.19453
3.0,1,147.0,106.167076
2.0,3,150.0,107.12771
1.0,3,150.0,106.7432
0.0,3,173.0,109.06902
3.0,3,184.0,109.27613
3.0,3,191.0,110.380394
2.0,2,166.0,110.98159
2.0,2,128.0,108.21711
2.0,2,141.0,112.14362
2.0,2,141.0,117.806854
2.0,2,145.0,114.472435
2.0,2,156.0,109.91259
2.0,2,160.0,103.03634
2.0,2,165.0,102.354836
2.0,2,155.0,106.91552
2.0,2,118.0,107.90661
2.0,2,152.0,110.94847
2.0,2,214.0,110.4412
2.0,2,249.0,109.4984
3.0,3,247.0,96.301735
0.0,3,248.0,100.85352
2.0,3,253.0,98.44855
1.0,2,261.0,97.72198
2.0,3,257.0,95.19341
0.0,3,262.0,95.92907
2.0,3,270.0,96.33063
0.0,3,262.0,95.925476
2.0,3,260.0,93.52625
3.0,3,271.0,93.10917
3.0,3,281.0,97.2277
3.0,3,280.0,104.14011
3.0,3,270.0,105.55896
3.0,3,277.0,108.1914
3.0,2,249.0,106.165
3.0,2,242.0,105.17127
2.0,2,192.0,99.262215
2.0,2,167.0,99.84629
2.0,2,168.0,93.85063
2.0,2,184.0,95.74013
2.0,2,199.0,98.489815
2.0,2,225.0,99.31554
2.0,2,252.0,98.657845
3.0,3,277.0,89.269196
0.0,2,290.0,93.78664
1.0,0,299.0,95.573975
0.0,0,326.0,95.06841
1.0,0,324.0,97.65763
1.0,0,320.0,100.8623
1.0,1,279.0,105.94555
1.0,1,250.0,106.28399
1.0,1,228.0,102.29458
1.0,1,232.0,99.65156
1.0,1,233.0,102.249794
3.0,3,239.0,102.956345
3.0,0,235.0,107.50442
2.0,0,226.0,103.7508
3.0,3,223.0,103.470375
3.0,2,229.0,102.99461
2.0,2,206.0,102.99965
2.0,2,189.0,101.50604
2.0,2,188.0,98.769295
2.0,2,163.0,100.7284
2.0,2,165.0,101.90434
2.0,2,152.0,101.311455
2.0,2,147.0,100.284645
3.0,3,157.0,89.573845
2.0,0,181.0,96.36735
2.0,0,190.0,99.28866
0.0,0,201.0,98.2733
0.0,0,226.0,99.00932
3.0,0,248.0,101.717316
3.0,0,269.0,103.84016
3.0,0,275.0,102.767975
3.0,0,311.0,98.58065
3.0,0,300.0,96.365524
3.0,0,317.0,94.972755
3.0,0,330.0,93.86862
3.0,0,346.0,91.70797
3.0,2,350.0,93.73431
2.0,2,331.0,95.84837
2.0,2,327.0,102.158394
3.0,3,327.0,107.22071
2.0,3,286.0,114.54479
2.0,2,246.0,117.22774
2.0,2,269.0,118.717964
2.0,2,309.0,119.34059
2.0,2,336.0,118.2611
2.0,2,360.0,116.673775
3.0,3,387.0,100.97573
3.0,3,399.0,105.158646
0.0,3,414.0,100.91546
0.0,0,465.0,96.9686
1.0,0,436.0,96.136185
2.0,0,435.0,97.075005
3.0,0,426.0,100.39839
2.0,0,413.0,100.25338
0.0,0,358.0,99.55537
0.0,1,389.0,99.0298
3.0,3,349.0,97.00945
3.0,0,340.0,94.45077
2.0,0,336.0,94.342
2.0,2,369.0,92.59974
2.0,2,403.0,89.92686
2.0,2,444.0,88.5174
2.0,2,306.0,88.27637
2.0,2,115.0,93.60615
2.0,2,90.0,96.66548
0.0,3,82.0,90.85253
3.0,3,85.0,96.88796
1.0,2,95.0,101.7799
1.0,2,96.0,102.644585
1.0,2,107.0,105.84944
1.0,2,111.0,106.502426
3.0,3,125.0,104.21912
1.0,3,123.0,107.53159
3.0,3,145.0,107.45519
3.0,3,153.0,105.86762
1.0,3,159.0,106.43271
3.0,3,154.0,107.19244
1.0,3,191.0,106.809494
1.0,3,195.0,111.11982
1.0,3,194.0,108.75656
1.0,2,193.0,106.3146
0.0,3,175.0,103.84519
1.0,3,194.0,108.131226
1.0,2,165.0,109.48619
1.0,2,138.0,109.02282
0.0,0,100.0,104.77287
0.0,1,83.0,109.56335
3.0,0,53.0,111.280685
2.0,1,52.0,117.78065
2.0,1,60.0,116.9515
2.0,2,100.0,118.47982
2.0,2,142.0,119.29126
2.0,2,140.0,121.76464
2.0,2,148.0,117.83983
2.0,2,183.0,116.46075
0.0,3,217.0,103.36204
2.0,0,224.0,109.29286
2.0,2,222.0,108.55768
3.0,3,219.0,106.41029
1.0,0,65.0,104.27935
3.0,0,22.0,100.09376
1.0,0,16.0,97.934586
1.0,1,16.0,99.24247
1.0,1,28.0,97.240974
1.0,1,32.0,98.09594
1.0,1,25.0,98.10311
1.0,1,25.0,100.59194
0.0,0,22.0,94.63847
3.0,0,18.0,94.29002
1.0,0,23.0,92.19199
3.0,0,23.0,89.624084
3.0,0,25.0,86.37775
3.0,2,18.0,86.907265
0.0,2,23.0,88.17666
3.0,3,25.0,94.67927
2.0,2,26.0,95.6504
2.0,2,27.0,98.37762
2.0,2,36.0,98.666466
2.0,2,47.0,96.1309
3.0,3,59.0,84.911705
2.0,2,50.0,89.375916
3.0,3,61.0,92.359184
3.0,2,58.0,92.53445
1.0,1,66.0,96.29291
3.0,3,63.0,98.29829
1.0,1,51.0,99.41689
1.0,1,39.0,100.72184
1.0,1,42.0,99.88146
0.0,0,44.0,100.60263
1.0,0,44.0,104.464645
1.0,0,35.0,105.59901
1.0,0,30.0,103.6814
1.0,1,34.0,102.87351
3.0,0,21.0,102.69596
3.0,0,14.0,103.272606
3.0,0,11.0,102.48589
3.0,0,9.0,100.964386
2.0,0,12.0,99.38938
2.0,0,13.0,97.643394
2.0,1,18.0,95.248886
2.0,1,21.0,94.16689
2.0,1,24.0,93.7794
2.0,1,27.0,92.92678
2.0,1,39.0,94.5288
2.0,2,44.0,92.75555
2.0,2,64.0,90.78539
2.0,2,106.0,92.99102
2.0,2,137.0,97.46891
2.0,2,165.0,98.21476
2.0,2,153.0,95.29166
2.0,2,116.0,96.3921
2.0,2,127.0,96.69451
2.0,2,147.0,98.47479
3.0,3,180.0,94.07148
3.0,2,199.0,101.43869
3.0,2,209.0,107.31269
2.0,2,235.0,109.54021
2.0,2,254.0,110.65977
2.0,2,250.0,109.67463
3.0,3,235.0,109.43417
3.0,3,210.0,115.11255
1.0,2,127.0,114.3024
1.0,2,72.0,113.25323
1.0,2,27.0,111.731895
2.0,2,70.0,102.97341
2.0,2,113.0,102.61402
2.0,2,118.0,108.56337
2.0,2,143.0,105.22149
2.0,2,175.0,105.08075
3.0,3,159.0,91.93099
3.0,3,161.0,98.4009
3.0,3,174.0,99.70644
3.0,0,177.0,100.40966
3.0,0,174.0,100.161385
3.0,1,180.0,102.62041
1.0,0,196.0,103.92485
1.0,0,214.0,102.95221
1.0,1,220.0,104.70102
0.0,0,216.0,104.916664
3.0,0,199.0,106.61497
3.0,0,168.0,105.86258
3.0,1,121.0,100.66816
2.0,2,124.0,97.90482
3.0,2,94.0,96.65109
2.0,2,63.0,96.13491
2.0,2,52.0,93.81445
2.0,2,64.0,94.97643
2.0,2,48.0,95.09588
2.0,2,69.0,102.60931
2.0,2,65.0,103.069786
3.0,3,83.0,92.173836
3.0,3,90.0,95.80085
0.0,3,80.0,92.805595
3.0,3,95.0,89.36113
